Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
702	XLOC_016659	Bra014688,Bra014689	EUCA	pk	OK	73.2911	31.5656	-1.21528	-0.991932	0.00015	0.00261531	yes
703	XLOC_016668	Bra014720,Bra014721	EUCA	pk	OK	310.945	150.78	-1.04421	-0.823136	6e-04	0.00767604	yes
704	XLOC_016678	Bra014730	EUCA	pk	OK	15.0404	5.65467	-1.41132	-1.04816	0.00015	0.00261531	yes
705	XLOC_016692	Bra014759	EUCA	pk	OK	1.44165	5.88656	2.0297	0.478067	6e-04	0.00767604	yes
706	XLOC_016746	Bra039809,Bra039810	EUCA	pk	OK	6.93031	3.00313	-1.20645	-0.509131	0.0047	0.0338699	yes
707	XLOC_016810	Bra033476	EUCA	pk	OK	3.88309	6.9431	0.838373	0.731964	0.00085	0.00986575	yes
708	XLOC_016823	Bra032775	EUCA	pk	OK	12.171	30.7779	1.33844	0.807628	0.00115	0.0123018	yes
709	XLOC_016878	Bra032674	EUCA	pk	OK	44.4568	24.5986	-0.853825	-0.809119	1e-04	0.00189479	yes
710	XLOC_016993	Bra025584,Bra025585	EUCA	pk	OK	26.9983	16.3836	-0.720613	-0.645609	0.00115	0.0123018	yes
711	XLOC_017020	Bra025529	EUCA	pk	OK	3.19334	7.3195	1.19668	0.821718	3e-04	0.00448246	yes
712	XLOC_017059	Bra025431	EUCA	pk	OK	7851.59	3754.42	-1.06439	-0.580421	0.00105	0.0115193	yes
713	XLOC_017091	Bra030314	EUCA	pk	OK	3.95814	9.46833	1.25829	0.809423	0.0027	0.0228095	yes
714	XLOC_017098	Bra030303	EUCA	pk	OK	644.133	329.487	-0.967136	-0.729752	0.00035	0.00506572	yes
715	XLOC_017130	Bra030256	EUCA	pk	OK	27.0202	16.6466	-0.698811	-0.633669	0.0073	0.0463014	yes
716	XLOC_017136	Bra030242,Bra030243	EUCA	pk	OK	1.59188	4.915	1.62646	0.50764	0.0015	0.0149788	yes
717	XLOC_017154	Bra030204	EUCA	pk	OK	3.96014	7.58684	0.937947	0.728404	7e-04	0.00858071	yes
718	XLOC_017215	Bra032110	EUCA	pk	OK	228.593	116.208	-0.976076	-0.901423	5e-05	0.00105935	yes
719	XLOC_017217	Bra032104	EUCA	pk	OK	3.45303	5.83172	0.75606	0.530931	0.0066	0.043373	yes
720	XLOC_017246	Bra032043	EUCA	pk	OK	21.6332	13.2881	-0.703114	-0.557512	0.00675	0.0439738	yes
721	XLOC_017259	Bra034254	EUCA	pk	OK	19.2375	30.136	0.64757	0.588167	0.0046	0.0333292	yes
722	XLOC_017270	Bra034274	EUCA	pk	OK	48.7594	21.1959	-1.2019	-0.93161	5e-05	0.00105935	yes
723	XLOC_017282	Bra034295	EUCA	pk	OK	3.15413	7.59846	1.26846	0.957702	5e-05	0.00105935	yes
724	XLOC_017383	Bra021600,Bra021601	EUCA	pk	OK	11.4472	31.5594	1.46308	0.682278	0.00805	0.0496941	yes
725	XLOC_017398	Bra021636,Bra021637	EUCA	pk	OK	8.26991	29.8753	1.85301	1.35988	5e-05	0.00105935	yes
726	XLOC_017403	Bra021645,Bra021647	EUCA	pk	OK	12.9828	1.92125	-2.75648	-0.194053	0.00415	0.0311587	yes
727	XLOC_017434	Bra021722,Bra021723,Bra021724	EUCA	pk	OK	42.7274	74.4107	0.800349	0.664779	0.0063	0.0422568	yes
728	XLOC_017474	Bra021807	EUCA	pk	OK	1176.36	419.717	-1.48685	-1.07264	5e-05	0.00105935	yes
729	XLOC_017476	Bra021814	EUCA	pk	OK	15.6866	8.21419	-0.933345	-0.680167	0.00275	0.0231181	yes
730	XLOC_017517	Bra021902	EUCA	pk	OK	40.2881	14.2387	-1.50054	-1.22507	5e-05	0.00105935	yes
731	XLOC_017524	Bra021918,Bra021919,Bra021920	EUCA	pk	OK	6.90195	89.5081	3.69694	1.99234	5e-05	0.00105935	yes
732	XLOC_017525	Bra021922	EUCA	pk	OK	123.742	28.8692	-2.09974	-7.91735	0.0013	0.0134861	yes
733	XLOC_017553	Bra017307	EUCA	pk	OK	11.617	4.29654	-1.43498	-1.07514	5e-05	0.00105935	yes
734	XLOC_017627	Bra017170	EUCA	pk	OK	72.283	24.7992	-1.54336	-0.916167	0.00035	0.00506572	yes
735	XLOC_017630	Bra017165	EUCA	pk	OK	230.857	117.061	-0.979734	-0.762316	0.00015	0.00261531	yes
736	XLOC_017649	Bra017130	EUCA	pk	OK	2.80188	6.44122	1.20094	0.792858	0.00215	0.0193323	yes
737	XLOC_017669	Bra017082	EUCA	pk	OK	5.02511	1.21681	-2.04606	-0.400787	0.00035	0.00506572	yes
738	XLOC_017682	NA	EUCA	pk	OK	0.153941	10.8488	6.13901	1.69707	0.0016	0.0156267	yes
739	XLOC_017696	Bra017024	EUCA	pk	OK	32.1812	10.9607	-1.55388	-0.825561	0.00065	0.00818496	yes
740	XLOC_017744	Bra016935	EUCA	pk	OK	6.07154	16.3689	1.43082	0.926234	5e-05	0.00105935	yes
741	XLOC_017757	Bra016908,Bra016909	EUCA	pk	OK	56.5821	12.8506	-2.13851	-1.43186	5e-05	0.00105935	yes
742	XLOC_017779	Bra016866	EUCA	pk	OK	17.4609	50.2736	1.52567	1.23525	5e-05	0.00105935	yes
743	XLOC_017804	Bra037701	EUCA	pk	OK	126.351	54.3035	-1.21832	-0.944067	5e-05	0.00105935	yes
744	XLOC_017814	Bra037678,Bra037679,Bra037680,Bra037682	EUCA	pk	OK	511.695	192.434	-1.41092	-1.35671	5e-05	0.00105935	yes
745	XLOC_017842	Bra040326,Bra040327	EUCA	pk	OK	136.168	48.9887	-1.47487	-4.19989	5e-05	0.00105935	yes
746	XLOC_017855	Bra039327	EUCA	pk	OK	25.9257	16.1454	-0.683258	-0.58414	0.0057	0.0392177	yes
747	XLOC_017857	Bra039324	EUCA	pk	OK	6.16521	1.76183	-1.80707	-0.582364	0.00025	0.00388519	yes
748	XLOC_017885	Bra040484	EUCA	pk	OK	4.75812	0.649956	-2.87198	-0.341025	0.0027	0.0228095	yes
749	XLOC_017904	Bra021441	EUCA	pk	OK	37.477	15.5484	-1.26924	-1.05853	5e-05	0.00105935	yes
750	XLOC_017925	NA	EUCA	pk	OK	1.70204	9.32459	2.45378	1.16958	0.00665	0.0436061	yes
751	XLOC_017996	NA	EUCA	pk	OK	5.31691	2.42268	-1.13399	-0.55641	0.0031	0.0252477	yes
752	XLOC_018064	NA	EUCA	pk	OK	1547.01	0	-Inf	NA	5e-05	0.00105935	yes
753	XLOC_018232	NA	EUCA	pk	OK	8.63145	0.0839181	-6.68448	-1.86836	0.0054	0.0376496	yes
754	XLOC_018371	NA	EUCA	pk	OK	11.8631	1.4342	-3.04816	-1.44392	0.0042	0.0313968	yes
755	XLOC_018471	Bra004478	EUCA	pk	OK	1.4704	14.2576	3.27745	1.66351	5e-05	0.00105935	yes
756	XLOC_018503	Bra004541	EUCA	pk	OK	6.53352	2.21424	-1.56105	-0.826044	0.0021	0.0189965	yes
757	XLOC_018504	Bra004545,Bra004546	EUCA	pk	OK	29.3937	17.46	-0.751456	-0.652285	6e-04	0.00767604	yes
758	XLOC_018518	Bra004589,Bra004590	EUCA	pk	OK	18.2217	30.7815	0.756404	0.602373	0.002	0.0183826	yes
759	XLOC_018588	Bra004737	EUCA	pk	OK	1.49582	6.98692	2.22372	1.22568	5e-05	0.00105935	yes
760	XLOC_018591	Bra004742,Bra004743,Bra004744	EUCA	pk	OK	80.65	11.3947	-2.82331	-1.19671	5e-05	0.00105935	yes
761	XLOC_018603	Bra004769,Bra004770	EUCA	pk	OK	44.9832	11.0281	-2.0282	-1.10675	5e-05	0.00105935	yes
762	XLOC_018614	Bra004794	EUCA	pk	OK	8.91214	0.850495	-3.3894	-0.298992	0.00345	0.0274288	yes
763	XLOC_018615	Bra004794	EUCA	pk	OK	289.219	0.145102	-10.9609	-0.490652	0.00075	0.00904593	yes
764	XLOC_018624	Bra004809,Bra004810,Bra004811,Bra004812	EUCA	pk	OK	5.33881	8.65492	0.697	0.555321	0.00405	0.0305224	yes
765	XLOC_018626	Bra004815	EUCA	pk	OK	10.4009	4.43142	-1.23087	-0.805052	5e-04	0.00668875	yes
766	XLOC_018641	Bra004841	EUCA	pk	OK	2.16671	5.18337	1.25838	0.716926	0.00095	0.0107259	yes
767	XLOC_018656	Bra004875	EUCA	pk	OK	99.3449	46.5366	-1.09408	-0.751866	4e-04	0.00564653	yes
768	XLOC_018686	Bra004947,Bra004948	EUCA	pk	OK	3.92946	9.54055	1.27974	0.950383	5e-05	0.00105935	yes
769	XLOC_018687	Bra004950	EUCA	pk	OK	67.1874	106.641	0.666494	0.594638	0.00205	0.0186707	yes
770	XLOC_018689	Bra004954	EUCA	pk	OK	27.3436	13.1084	-1.06071	-0.728685	0.0048	0.0344048	yes
771	XLOC_018693	Bra004961,Bra004962	EUCA	pk	OK	13.9221	6.85718	-1.02169	-0.638327	0.0021	0.0189965	yes
772	XLOC_018712	Bra004997	EUCA	pk	OK	18.9977	38.8102	1.03061	0.62934	0.00215	0.0193323	yes
773	XLOC_018713	Bra004998,Bra004999,Bra005000	EUCA	pk	OK	8.79278	31.0963	1.82235	0.727802	0.00015	0.00261531	yes
774	XLOC_018783	Bra005137	EUCA	pk	OK	5.66824	11.5906	1.03199	0.675736	0.0036	0.028229	yes
775	XLOC_018789	Bra005145	EUCA	pk	OK	13.5857	5.73607	-1.24395	-0.729314	0.00045	0.00617811	yes
776	XLOC_018802	Bra005168	EUCA	pk	OK	5.42944	14.3899	1.40618	1.07085	5e-05	0.00105935	yes
777	XLOC_018807	Bra005175,Bra005176	EUCA	pk	OK	21.9124	52.1907	1.25204	1.01823	5e-05	0.00105935	yes
778	XLOC_018808	Bra005177	EUCA	pk	OK	10.4535	19.2492	0.880813	0.735743	0.00575	0.0394713	yes
779	XLOC_018822	Bra005211	EUCA	pk	OK	36.7737	158.138	2.10444	1.20904	5e-05	0.00105935	yes
780	XLOC_018826	Bra005216	EUCA	pk	OK	47.4836	112.338	1.24234	0.943625	1e-04	0.00189479	yes
781	XLOC_018829	Bra005221,Bra005222	EUCA	pk	OK	18.2437	33.8272	0.890785	0.628213	0.00295	0.0244234	yes
782	XLOC_018845	Bra005257	EUCA	pk	OK	48.7855	86.5476	0.827042	0.690276	0.0011	0.0119263	yes
783	XLOC_018846	Bra005258	EUCA	pk	OK	11.1053	22.6316	1.0271	0.828521	1e-04	0.00189479	yes
784	XLOC_018847	Bra005261	EUCA	pk	OK	14.2937	37.3748	1.38669	1.06979	5e-05	0.00105935	yes
785	XLOC_018849	Bra005264,Bra005265	EUCA	pk	OK	9.00419	21.3504	1.24559	1.1684	5e-05	0.00105935	yes
786	XLOC_018851	Bra005270,Bra005271,Bra005272,Bra005273,Bra005274,Bra005277,Bra005278,Bra005279	EUCA	pk	OK	21.9184	9.38615	-1.22354	-0.648629	0.00055	0.00719733	yes
787	XLOC_018883	Bra005345	EUCA	pk	OK	1.10701	6.86942	2.63352	1.16449	1e-04	0.00189479	yes
788	XLOC_018922	Bra005425	EUCA	pk	OK	199.277	1290.87	2.69549	1.11611	5e-05	0.00105935	yes
789	XLOC_018950	Bra005469	EUCA	pk	OK	13.2901	38.9333	1.55066	1.02359	5e-05	0.00105935	yes
790	XLOC_018982	Bra005522,Bra005523,Bra005524	EUCA	pk	OK	27.0019	58.6751	1.11969	0.802995	0.00045	0.00617811	yes
791	XLOC_018989	Bra005542	EUCA	pk	OK	79.008	49.3728	-0.678281	-0.618561	0.0024	0.0208017	yes
792	XLOC_019053	Bra018242	EUCA	pk	OK	46.6837	79.234	0.763201	0.671111	0.0011	0.0119263	yes
793	XLOC_019071	Bra018273,Bra018274	EUCA	pk	OK	8.58357	4.26197	-1.01006	-0.830654	5e-05	0.00105935	yes
794	XLOC_019087	Bra018309,Bra018310	EUCA	pk	OK	46.5108	78.1301	0.748313	0.694708	0.00115	0.0123018	yes
795	XLOC_019099	Bra018331	EUCA	pk	OK	21.2655	6.96201	-1.61094	-1.08256	0.0028	0.02344	yes
796	XLOC_019117	Bra018368	EUCA	pk	OK	5.63994	18.3074	1.69867	1.23842	5e-05	0.00105935	yes
797	XLOC_019127	Bra018385,Bra018386	EUCA	pk	OK	15.0943	5.02171	-1.58775	-1.00974	5e-05	0.00105935	yes
798	XLOC_019149	Bra018425	EUCA	pk	OK	170.055	39.1474	-2.11901	-1.55377	5e-05	0.00105935	yes
799	XLOC_019154	Bra018432	EUCA	pk	OK	3.13617	18.1724	2.53468	1.28358	5e-04	0.00668875	yes
800	XLOC_019157	Bra018439	EUCA	pk	OK	25.1829	13.475	-0.902166	-0.665149	0.00085	0.00986575	yes
801	XLOC_019159	Bra018441	EUCA	pk	OK	3.88045	8.63409	1.15382	0.950896	0.00015	0.00261531	yes
802	XLOC_019163	Bra018446,Bra018447	EUCA	pk	OK	3.10309	5.49784	0.825157	0.621207	0.00565	0.0390302	yes
803	XLOC_019185	Bra018487	EUCA	pk	OK	11.4086	5.9068	-0.949673	-0.659429	0.00695	0.044743	yes
804	XLOC_019217	Bra037085	EUCA	pk	OK	8.05051	4.02314	-1.00076	-0.622562	0.00655	0.0431625	yes
805	XLOC_019237	Bra021339	EUCA	pk	OK	0.512075	4.75568	3.21523	1.103	5e-05	0.00105935	yes
806	XLOC_019288	Bra030389	EUCA	pk	OK	51.3488	21.9438	-1.22652	-1.02859	7e-04	0.00858071	yes
807	XLOC_019290	Bra030393	EUCA	pk	OK	99.867	39.0208	-1.35576	-1.17014	5e-05	0.00105935	yes
808	XLOC_019303	Bra030413	EUCA	pk	OK	28.1861	2.76881	-3.34765	-1.68326	5e-05	0.00105935	yes
809	XLOC_019368	Bra032255	EUCA	pk	OK	86.7586	59.2453	-0.550307	-0.573513	0.00365	0.0284724	yes
810	XLOC_019401	Bra032199	EUCA	pk	OK	16.9911	9.79941	-0.794013	-0.708382	0.00695	0.044743	yes
811	XLOC_019447	Bra010212	EUCA	pk	OK	5.04393	13.7146	1.44309	0.921601	0.0033	0.0264816	yes
812	XLOC_019477	Bra010167	EUCA	pk	OK	237.792	105.622	-1.17079	-1.09546	5e-05	0.00105935	yes
813	XLOC_019499	Bra033856	EUCA	pk	OK	41.0529	24.6378	-0.736611	-0.668067	0.00085	0.00986575	yes
814	XLOC_019508	Bra033863	EUCA	pk	OK	12.9249	6.78286	-0.930188	-0.649826	0.00085	0.00986575	yes
815	XLOC_019513	Bra033875,Bra033876	EUCA	pk	OK	5.54244	11.5418	1.05828	0.746725	5e-05	0.00105935	yes
816	XLOC_019534	Bra033911	EUCA	pk	OK	12.224	3.49089	-1.80804	-1.09216	0.00015	0.00261531	yes
817	XLOC_019540	Bra040826	EUCA	pk	OK	7.90429	1.03454	-2.93365	-1.60177	5e-05	0.00105935	yes
818	XLOC_019554	Bra031339	EUCA	pk	OK	136.587	67.0419	-1.02669	-0.610118	0.00795	0.0493048	yes
819	XLOC_019565	Bra031314,Bra031315	EUCA	pk	OK	44.955	20.7328	-1.11657	-0.998051	5e-05	0.00105935	yes
820	XLOC_019588	NA	EUCA	pk	OK	5.07281	0.271921	-4.22153	-1.50131	5e-05	0.00105935	yes
821	XLOC_019607	Bra035740	EUCA	pk	OK	1.69258	4.98819	1.55929	0.757847	5e-05	0.00105935	yes
822	XLOC_019609	NA	EUCA	pk	OK	1.12348	6.03812	2.42612	1.06681	5e-05	0.00105935	yes
823	XLOC_019618	Bra035753	EUCA	pk	OK	8.34424	2.61608	-1.67337	-0.93924	1e-04	0.00189479	yes
824	XLOC_019631	Bra035781	EUCA	pk	OK	3.68856	11.7056	1.66607	1.33964	0.00085	0.00986575	yes
825	XLOC_019640	Bra035799,Bra035800	EUCA	pk	OK	3.90304	8.27259	1.08374	0.641124	0.00395	0.0301853	yes
826	XLOC_019658	Bra022459	EUCA	pk	OK	10.11	36.1498	1.8382	1.4757	5e-05	0.00105935	yes
827	XLOC_019668	Bra022448	EUCA	pk	OK	276.962	48.0758	-2.5263	-1.58152	5e-05	0.00105935	yes
828	XLOC_019700	Bra022376	EUCA	pk	OK	3.73444	8.54957	1.19496	0.70059	0.0017	0.0163508	yes
829	XLOC_019714	Bra022347	EUCA	pk	OK	2.29556	8.94641	1.96246	1.19652	5e-05	0.00105935	yes
830	XLOC_019728	Bra022325	EUCA	pk	OK	25.381	79.3856	1.64513	1.43989	5e-05	0.00105935	yes
831	XLOC_019764	Bra022245	EUCA	pk	OK	22.0526	54.1249	1.29534	0.786443	4e-04	0.00564653	yes
832	XLOC_019768	Bra022234	EUCA	pk	OK	0.142779	16.5864	6.86007	0.608795	5e-05	0.00105935	yes
833	XLOC_019812	Bra027188	EUCA	pk	OK	2946.64	1645.94	-0.840162	-0.743399	5e-05	0.00105935	yes
834	XLOC_019836	Bra027234,Bra027235	EUCA	pk	OK	34.4876	18.6415	-0.887562	-0.802814	5e-05	0.00105935	yes
835	XLOC_019853	Bra027269	EUCA	pk	OK	4.73601	9.38623	0.986874	0.776787	0.00015	0.00261531	yes
836	XLOC_019858	Bra027275,Bra027276,Bra027277,Bra027278	EUCA	pk	OK	5.69171	10.5471	0.889917	0.628495	5e-05	0.00105935	yes
837	XLOC_019875	Bra027312,Bra027313,Bra027314	EUCA	pk	OK	2.64547	5.93156	1.16489	0.698627	0.0014	0.014289	yes
838	XLOC_019890	Bra027350	EUCA	pk	OK	24.8347	52.5399	1.08106	0.870577	1e-04	0.00189479	yes
839	XLOC_019892	Bra027353	EUCA	pk	OK	1.93631	19.1644	3.30704	1.36798	0.00025	0.00388519	yes
840	XLOC_019893	Bra027355	EUCA	pk	OK	10.2352	17.9385	0.809521	0.733187	5e-04	0.00668875	yes
841	XLOC_019902	Bra027375,Bra027376	EUCA	pk	OK	33.5943	70.2027	1.06331	0.910124	1e-04	0.00189479	yes
842	XLOC_019903	Bra027377	EUCA	pk	OK	1.87273	5.6392	1.59035	0.996268	5e-05	0.00105935	yes
843	XLOC_019909	Bra027387	EUCA	pk	OK	8.41776	16.8462	1.00092	0.610275	0.00605	0.0410614	yes
844	XLOC_019940	Bra034704	EUCA	pk	OK	534.812	252.322	-1.08376	-0.957256	5e-05	0.00105935	yes
845	XLOC_019946	NA	EUCA	pk	OK	102.025	16.0979	-2.66398	-1.62272	5e-05	0.00105935	yes
846	XLOC_019953	Bra034728,Bra034729,Bra034731	EUCA	pk	OK	48.4256	30.0443	-0.688678	-0.496656	0.0067	0.0437906	yes
847	XLOC_020006	Bra034845	EUCA	pk	OK	3.61901	10.6794	1.56117	1.09436	5e-05	0.00105935	yes
848	XLOC_020010	Bra034853	EUCA	pk	OK	5.18642	1.05012	-2.30419	-0.953315	5e-05	0.00105935	yes
849	XLOC_020019	Bra029883	EUCA	pk	OK	35.5437	23.1161	-0.620695	-0.616186	0.00355	0.0279647	yes
850	XLOC_020021	Bra029881	EUCA	pk	OK	15.9264	6.83316	-1.22079	-0.943239	5e-05	0.00105935	yes
851	XLOC_020033	Bra029854	EUCA	pk	OK	44.5649	24.4717	-0.864793	-0.712158	0.00145	0.0146377	yes
852	XLOC_020048	Bra029818	EUCA	pk	OK	8.87095	19.9692	1.17061	0.622757	0.0044	0.0323682	yes
853	XLOC_020059	Bra029795	EUCA	pk	OK	0.39299	6.84111	4.12167	0.145815	0.00415	0.0311587	yes
854	XLOC_020102	Bra029697	EUCA	pk	OK	13.7356	24.1728	0.815464	0.493912	0.00805	0.0496941	yes
855	XLOC_020106	Bra029687	EUCA	pk	OK	1.60579	5.7052	1.829	0.540087	5e-05	0.00105935	yes
856	XLOC_020112	Bra029670	EUCA	pk	OK	29.5989	11.7114	-1.33763	-1.06613	5e-05	0.00105935	yes
857	XLOC_020128	Bra029636,Bra029637,Bra029638	EUCA	pk	OK	10.3006	19.1192	0.89229	0.564988	0.0047	0.0338699	yes
858	XLOC_020152	Bra029587	EUCA	pk	OK	57.3118	25.9484	-1.14319	-0.893441	5e-05	0.00105935	yes
859	XLOC_020156	Bra020748,Bra020749	EUCA	pk	OK	14.3697	30.0385	1.06378	0.883563	5e-05	0.00105935	yes
860	XLOC_020161	Bra020756	EUCA	pk	OK	1.82261	5.89443	1.69334	1.07055	1e-04	0.00189479	yes
861	XLOC_020171	Bra020772	EUCA	pk	OK	10.8849	5.25075	-1.05174	-0.52672	0.0038	0.0294133	yes
862	XLOC_020222	Bra031952	EUCA	pk	OK	5.92415	2.24198	-1.40184	-0.77401	0.0022	0.0195913	yes
863	XLOC_020236	Bra031989	EUCA	pk	OK	11.6379	2.98941	-1.96089	-1.18201	5e-05	0.00105935	yes
864	XLOC_020241	Bra032002	EUCA	pk	OK	32.0611	18.9689	-0.757187	-0.655477	0.00305	0.0249419	yes
865	XLOC_020261	Bra039174,Bra039175	EUCA	pk	OK	9.08452	3.58873	-1.33994	-0.603587	0.0016	0.0156267	yes
866	XLOC_020279	Bra039118	EUCA	pk	OK	126.035	47.5911	-1.40506	-1.14423	5e-05	0.00105935	yes
867	XLOC_020334	Bra004503,Bra004504	EUCA	pk	OK	239.331	129.132	-0.890162	-0.668729	0.0035	0.0277162	yes
868	XLOC_020340	NA	EUCA	pk	OK	8.55709	5.09202	-0.748881	-0.54687	0.0036	0.028229	yes
869	XLOC_020341	Bra004518	EUCA	pk	OK	5.41146	1.83807	-1.55782	-0.712421	0.00265	0.022482	yes
870	XLOC_020364	Bra004556	EUCA	pk	OK	62.7004	25.6171	-1.29137	-0.750799	0.00065	0.00818496	yes
871	XLOC_020384	Bra004588	EUCA	pk	OK	3.82973	7.18003	0.906747	0.749742	0.00095	0.0107259	yes
872	XLOC_020474	Bra004794,Bra004795,Bra004796	EUCA	pk	OK	30.6267	16.4696	-0.894988	-0.627161	0.00615	0.0415289	yes
873	XLOC_020477	Bra004804	EUCA	pk	OK	4.55346	7.97769	0.809009	0.625841	0.0034	0.027103	yes
874	XLOC_020504	Bra004887	EUCA	pk	OK	13.2027	102.962	2.9632	1.72601	5e-05	0.00105935	yes
875	XLOC_020514	Bra004915,Bra004916,Bra004917	EUCA	pk	OK	116.462	209.944	0.850138	0.689514	0.00555	0.0384721	yes
876	XLOC_020552	Bra005007	EUCA	pk	OK	2.37252	7.11866	1.58519	0.822557	5e-05	0.00105935	yes
877	XLOC_020602	Bra005134	EUCA	pk	OK	34.7164	114.079	1.71634	1.2082	5e-05	0.00105935	yes
878	XLOC_020603	Bra005136	EUCA	pk	OK	49.7885	75.4095	0.598933	0.616001	0.00335	0.0268112	yes
879	XLOC_020637	Bra005220	EUCA	pk	OK	2.90783	7.87483	1.43731	1.13527	5e-05	0.00105935	yes
880	XLOC_020669	Bra005282	EUCA	pk	OK	6.40043	18.3614	1.52044	0.698615	0.00495	0.0351237	yes
881	XLOC_020722	Bra005385,Bra005386	EUCA	pk	OK	6.19413	2.52486	-1.2947	-0.591395	0.00055	0.00719733	yes
882	XLOC_020724	Bra005390	EUCA	pk	OK	34.1912	19.6612	-0.798277	-0.643362	0.0057	0.0392177	yes
883	XLOC_020730	Bra005401	EUCA	pk	OK	19.3917	0.769239	-4.65586	-1.74135	0.00295	0.0244234	yes
884	XLOC_020768	Bra005489	EUCA	pk	OK	11.8687	5.62234	-1.07792	-0.751795	5e-05	0.00105935	yes
885	XLOC_020776	NA	EUCA	pk	OK	1.06618	7.81341	2.8735	0.951775	0.00495	0.0351237	yes
886	XLOC_020781	Bra005516	EUCA	pk	OK	4.16161	19.0391	2.19375	1.16621	5e-05	0.00105935	yes
887	XLOC_020787	Bra005526,Bra005527,Bra005528,Bra005529	EUCA	pk	OK	3.34692	7.17719	1.10059	0.607667	0.008	0.0494871	yes
888	XLOC_020847	Bra005641	EUCA	pk	OK	48.0034	23.2999	-1.04281	-0.920567	2e-04	0.00326884	yes
889	XLOC_020867	Bra018271	EUCA	pk	OK	5.61978	15.7539	1.48712	0.731859	0.00155	0.0153252	yes
890	XLOC_020874	Bra018288	EUCA	pk	OK	120.774	63.2239	-0.933765	-0.861728	5e-05	0.00105935	yes
891	XLOC_020890	Bra018315	EUCA	pk	OK	25.473	12.0938	-1.0747	-0.859085	1e-04	0.00189479	yes
892	XLOC_020899	Bra018333,Bra018334	EUCA	pk	OK	5.10026	2.597	-0.973726	-0.642685	0.00315	0.0255855	yes
893	XLOC_020961	Bra018471	EUCA	pk	OK	9.53692	4.5238	-1.07599	-0.767517	0.0043	0.0317882	yes
894	XLOC_020976	Bra039484	EUCA	pk	OK	6.21684	0.244402	-4.66886	-1.07981	0.0061	0.0412841	yes
895	XLOC_021004	Bra037089	EUCA	pk	OK	44.5777	24.2316	-0.879433	-0.780338	7e-04	0.00858071	yes
896	XLOC_021013	Bra021322	EUCA	pk	OK	27.2202	9.24217	-1.55837	-1.47968	5e-05	0.00105935	yes
897	XLOC_021014	Bra021323	EUCA	pk	OK	6.16096	18.1171	1.55613	1.22062	5e-05	0.00105935	yes
898	XLOC_021017	Bra021327	EUCA	pk	OK	494.756	278.712	-0.827944	-0.768069	0.00035	0.00506572	yes
899	XLOC_021040	Bra038124	EUCA	pk	OK	4.78841	9.87936	1.04487	0.892068	0.00055	0.00719733	yes
900	XLOC_021041	Bra038123	EUCA	pk	OK	10.6104	6.20095	-0.774916	-0.611109	0.00445	0.0325367	yes
901	XLOC_021055	Bra038098,Bra038099	EUCA	pk	OK	50.328	31.2766	-0.686277	-0.624788	0.00265	0.022482	yes
902	XLOC_021111	Bra030459,Bra030460	EUCA	pk	OK	103.248	19.4768	-2.40628	-1.06991	5e-05	0.00105935	yes
903	XLOC_021113	Bra030462	EUCA	pk	OK	6.29925	2.34166	-1.42765	-0.663401	0.006	0.0408605	yes
904	XLOC_021168	Bra032216	EUCA	pk	OK	21.6018	12.5483	-0.78366	-0.611167	0.00215	0.0193323	yes
905	XLOC_021278	Bra033901	EUCA	pk	OK	55.8527	23.2037	-1.26727	-1.168	5e-05	0.00105935	yes
906	XLOC_021299	Bra039953	EUCA	pk	OK	25.9706	11.3846	-1.18979	-0.985223	5e-05	0.00105935	yes
907	XLOC_021305	Bra039947	EUCA	pk	OK	22.1312	34.0393	0.621119	0.622515	0.0066	0.043373	yes
908	XLOC_021372	Bra035741	EUCA	pk	OK	44.0761	105.723	1.26223	0.883588	0.00035	0.00506572	yes
909	XLOC_021378	Bra035749	EUCA	pk	OK	6.30858	1.30119	-2.27748	-0.814824	3e-04	0.00448246	yes
910	XLOC_021416	Bra035834	EUCA	pk	OK	3.77928	5.77464	0.611618	0.546241	0.0079	0.0490707	yes
911	XLOC_021418	Bra022468	EUCA	pk	OK	2.73324	6.50162	1.25019	0.789405	6e-04	0.00767604	yes
912	XLOC_021423	Bra022456	EUCA	pk	OK	9.82768	51.5151	2.39007	1.20626	5e-05	0.00105935	yes
913	XLOC_021427	Bra022447	EUCA	pk	OK	5.07202	14.1382	1.47896	0.98562	1e-04	0.00189479	yes
914	XLOC_021459	Bra022388	EUCA	pk	OK	4.02808	8.80487	1.12821	0.72222	0.00715	0.0456392	yes
915	XLOC_021463	Bra022384	EUCA	pk	OK	6.46541	26.808	2.05185	1.36127	5e-05	0.00105935	yes
916	XLOC_021503	Bra022292	EUCA	pk	OK	5.87979	19.5998	1.737	1.11253	0.00135	0.0138968	yes
917	XLOC_021514	Bra022276	EUCA	pk	OK	5.21489	2.57458	-1.0183	-0.57892	0.00145	0.0146377	yes
918	XLOC_021535	Bra022225	EUCA	pk	OK	6.82116	2.95656	-1.2061	-0.72252	0.00045	0.00617811	yes
919	XLOC_021540	Bra022213	EUCA	pk	OK	4.02923	7.99026	0.987737	0.652227	0.0061	0.0412841	yes
920	XLOC_021568	Bra027168	EUCA	pk	OK	1184.43	382.371	-1.63115	-0.719349	0.00025	0.00388519	yes
