x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9
40.31,0,0.18,0.1,0.19,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.21,0.6,0.16,0.7,0.14,0.8,0.17,40.31,0,0.21,0.1,0.1,0.2,0.17,0.3,0.17,0.4,0.21,0.5,0.2,0.6,0.15,0.7,0.18,0.8,0.17,40.31,0,0.23,0.1,0.19,0.2,0.26,0.3,0.18,0.4,0.18,0.5,0.22,0.6,0.19,0.7,0.35,0.8,0.19,40.31,0,0.23,0.1,0.19,0.2,0.26,0.3,0.18,0.4,0.18,0.5,0.22,0.6,0.19,0.7,0.35,0.8,0.19,40.31,0,0.23,0.1,0.19,0.2,0.26,0.3,0.18,0.4,0.18,0.5,0.22,0.6,0.19,0.7,0.35,0.8,0.19,40.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.19,0.5,0.2,0.6,0.18,0.7,0.15,0.8,0.2,40.31,0,0.17,0.1,0.17,0.2,0.15,0.3,0.17,0.4,0.2,0.5,0.14,0.6,0.19,0.7,0.16,0.8,0.16,40.31,0,0.16,0.1,0.17,0.2,0.19,0.3,0.16,0.4,0.15,0.5,0.18,0.6,0.2,0.7,0.16,0.8,0.16
42.31,0,0.18,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.14,0.5,0.24,0.6,0.15,0.7,0.15,0.8,0.18,42.31,0,0.2,0.1,0.14,0.2,0.17,0.3,0.18,0.4,0.22,0.5,0.19,0.6,0.17,0.7,0.18,0.8,0.18,42.31,0,0.24,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.34,0.8,0.19,42.31,0,0.24,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.34,0.8,0.19,42.31,0,0.24,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.34,0.8,0.19,42.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.2,0.4,0.18,0.5,0.2,0.6,0.21,0.7,0.14,0.8,0.2,42.31,0,0.17,0.1,0.15,0.2,0.15,0.3,0.17,0.4,0.2,0.5,0.14,0.6,0.2,0.7,0.15,0.8,0.15,42.31,0,0.15,0.1,0.18,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.17,0.6,0.2,0.7,0.16,0.8,0.15
44.31,0,0.18,0.1,0.19,0.2,0.18,0.3,0.18,0.4,0.18,0.5,0.21,0.6,0.17,0.7,0.14,0.8,0.17,44.31,0,0.23,0.1,0.1,0.2,0.16,0.3,0.18,0.4,0.22,0.5,0.19,0.6,0.17,0.7,0.19,0.8,0.18,44.31,0,0.21,0.1,0.2,0.2,0.28,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.17,0.7,0.27,0.8,0.18,44.31,0,0.21,0.1,0.2,0.2,0.28,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.17,0.7,0.27,0.8,0.18,44.31,0,0.21,0.1,0.2,0.2,0.28,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.17,0.7,0.27,0.8,0.18,44.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.18,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.2,44.31,0,0.17,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.18,0.5,0.13,0.6,0.19,0.7,0.15,0.8,0.15,44.31,0,0.16,0.1,0.17,0.2,0.18,0.3,0.16,0.4,0.17,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.16
46.31,0,0.18,0.1,0.17,0.2,0.17,0.3,0.17,0.4,0.16,0.5,0.22,0.6,0.15,0.7,0.13,0.8,0.18,46.31,0,0.19,0.1,0.13,0.2,0.17,0.3,0.16,0.4,0.22,0.5,0.2,0.6,0.17,0.7,0.16,0.8,0.18,46.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.22,0.8,0.19,46.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.22,0.8,0.19,46.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.22,0.8,0.19,46.31,0,0.24,0.1,0.2,0.2,0.18,0.3,0.19,0.4,0.18,0.5,0.19,0.6,0.2,0.7,0.17,0.8,0.22,46.31,0,0.17,0.1,0.15,0.2,0.17,0.3,0.17,0.4,0.19,0.5,0.13,0.6,0.18,0.7,0.15,0.8,0.15,46.31,0,0.16,0.1,0.16,0.2,0.19,0.3,0.17,0.4,0.15,0.5,0.19,0.6,0.2,0.7,0.16,0.8,0.14
48.34,0,0.17,0.1,0.18,0.2,0.18,0.3,0.14,0.4,0.15,0.5,0.22,0.6,0.16,0.7,0.13,0.8,0.17,48.34,0,0.17,0.1,0.14,0.2,0.17,0.3,0.17,0.4,0.22,0.5,0.2,0.6,0.17,0.7,0.17,0.8,0.18,48.34,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.2,0.6,0.19,0.7,0.16,0.8,0.19,48.34,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.2,0.6,0.19,0.7,0.16,0.8,0.19,48.34,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.2,0.6,0.19,0.7,0.16,0.8,0.19,48.34,0,0.22,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.17,0.5,0.2,0.6,0.19,0.7,0.18,0.8,0.2,48.34,0,0.16,0.1,0.17,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.14,0.6,0.19,0.7,0.16,0.8,0.17,48.34,0,0.15,0.1,0.18,0.2,0.19,0.3,0.17,0.4,0.16,0.5,0.19,0.6,0.21,0.7,0.16,0.8,0.15
50.31,0,0.17,0.1,0.17,0.2,0.17,0.3,0.18,0.4,0.15,0.5,0.21,0.6,0.15,0.7,0.14,0.8,0.17,50.31,0,0.22,0.1,0.14,0.2,0.18,0.3,0.17,0.4,0.2,0.5,0.21,0.6,0.15,0.7,0.17,0.8,0.16,50.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.21,0.7,0.16,0.8,0.18,50.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.21,0.7,0.16,0.8,0.18,50.31,0,0.22,0.1,0.21,0.2,0.24,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.21,0.7,0.16,0.8,0.18,50.31,0,0.24,0.1,0.2,0.2,0.18,0.3,0.2,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.2,0.8,0.26,50.31,0,0.16,0.1,0.15,0.2,0.16,0.3,0.18,0.4,0.18,0.5,0.13,0.6,0.18,0.7,0.15,0.8,0.15,50.31,0,0.17,0.1,0.16,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.18,0.6,0.2,0.7,0.16,0.8,0.16
52.31,0,0.17,0.1,0.18,0.2,0.18,0.3,0.17,0.4,0.16,0.5,0.23,0.6,0.15,0.7,0.12,0.8,0.17,52.31,0,0.15,0.1,0.14,0.2,0.17,0.3,0.18,0.4,0.21,0.5,0.19,0.6,0.17,0.7,0.16,0.8,0.19,52.31,0,0.23,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.16,0.8,0.18,52.31,0,0.23,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.16,0.8,0.18,52.31,0,0.23,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.2,0.5,0.21,0.6,0.18,0.7,0.16,0.8,0.18,52.31,0,0.22,0.1,0.2,0.2,0.18,0.3,0.19,0.4,0.19,0.5,0.18,0.6,0.18,0.7,0.2,0.8,0.31,52.31,0,0.17,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.16,0.8,0.15,52.31,0,0.17,0.1,0.16,0.2,0.18,0.3,0.17,0.4,0.15,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.15
54.31,0,0.17,0.1,0.18,0.2,0.18,0.3,0.17,0.4,0.14,0.5,0.23,0.6,0.16,0.7,0.13,0.8,0.18,54.31,0,0.21,0.1,0.1,0.2,0.15,0.3,0.17,0.4,0.22,0.5,0.21,0.6,0.16,0.7,0.17,0.8,0.17,54.31,0,0.24,0.1,0.2,0.2,0.25,0.3,0.17,0.4,0.2,0.5,0.22,0.6,0.19,0.7,0.17,0.8,0.18,54.31,0,0.24,0.1,0.2,0.2,0.25,0.3,0.17,0.4,0.2,0.5,0.22,0.6,0.19,0.7,0.17,0.8,0.18,54.31,0,0.24,0.1,0.2,0.2,0.25,0.3,0.17,0.4,0.2,0.5,0.22,0.6,0.19,0.7,0.17,0.8,0.18,54.31,0,0.21,0.1,0.2,0.2,0.18,0.3,0.18,0.4,0.19,0.5,0.2,0.6,0.2,0.7,0.19,0.8,0.31,54.31,0,0.17,0.1,0.17,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.14,0.6,0.2,0.7,0.17,0.8,0.15,54.31,0,0.16,0.1,0.17,0.2,0.18,0.3,0.17,0.4,0.16,0.5,0.19,0.6,0.2,0.7,0.16,0.8,0.14
56.31,0,0.17,0.1,0.18,0.2,0.16,0.3,0.14,0.4,0.18,0.5,0.26,0.6,0.15,0.7,0.14,0.8,0.17,56.31,0,0.17,0.1,0.2,0.2,0.18,0.3,0.17,0.4,0.22,0.5,0.2,0.6,0.17,0.7,0.18,0.8,0.17,56.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.21,0.6,0.18,0.7,0.15,0.8,0.18,56.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.21,0.6,0.18,0.7,0.15,0.8,0.18,56.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.21,0.6,0.18,0.7,0.15,0.8,0.18,56.31,0,0.2,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.18,0.5,0.2,0.6,0.19,0.7,0.19,0.8,0.29,56.31,0,0.16,0.1,0.17,0.2,0.15,0.3,0.18,0.4,0.19,0.5,0.13,0.6,0.19,0.7,0.15,0.8,0.16,56.31,0,0.17,0.1,0.16,0.2,0.19,0.3,0.16,0.4,0.15,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.15
58.31,0,0.2,0.1,0.18,0.2,0.19,0.3,0.16,0.4,0.18,0.5,0.2,0.6,0.15,0.7,0.14,0.8,0.18,58.31,0,0.19,0.1,0.18,0.2,0.17,0.3,0.17,0.4,0.22,0.5,0.19,0.6,0.18,0.7,0.19,0.8,0.19,58.31,0,0.22,0.1,0.18,0.2,0.25,0.3,0.19,0.4,0.21,0.5,0.22,0.6,0.2,0.7,0.14,0.8,0.18,58.31,0,0.22,0.1,0.18,0.2,0.25,0.3,0.19,0.4,0.21,0.5,0.22,0.6,0.2,0.7,0.14,0.8,0.18,58.31,0,0.22,0.1,0.18,0.2,0.25,0.3,0.19,0.4,0.21,0.5,0.22,0.6,0.2,0.7,0.14,0.8,0.18,58.31,0,0.21,0.1,0.2,0.2,0.18,0.3,0.19,0.4,0.17,0.5,0.19,0.6,0.21,0.7,0.17,0.8,0.24,58.31,0,0.18,0.1,0.16,0.2,0.15,0.3,0.16,0.4,0.19,0.5,0.13,0.6,0.18,0.7,0.17,0.8,0.15,58.31,0,0.16,0.1,0.17,0.2,0.19,0.3,0.17,0.4,0.17,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.17
60.31,0,0.17,0.1,0.19,0.2,0.19,0.3,0.15,0.4,0.15,0.5,0.22,0.6,0.16,0.7,0.14,0.8,0.18,60.31,0,0.15,0.1,0.13,0.2,0.15,0.3,0.16,0.4,0.2,0.5,0.2,0.6,0.16,0.7,0.17,0.8,0.18,60.31,0,0.22,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,60.31,0,0.22,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,60.31,0,0.22,0.1,0.2,0.2,0.26,0.3,0.18,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,60.31,0,0.23,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.19,0.6,0.2,0.7,0.16,0.8,0.21,60.31,0,0.17,0.1,0.17,0.2,0.16,0.3,0.17,0.4,0.19,0.5,0.14,0.6,0.18,0.7,0.15,0.8,0.15,60.31,0,0.16,0.1,0.17,0.2,0.18,0.3,0.17,0.4,0.16,0.5,0.18,0.6,0.21,0.7,0.15,0.8,0.16
62.31,0,0.17,0.1,0.2,0.2,0.17,0.3,0.14,0.4,0.16,0.5,0.25,0.6,0.15,0.7,0.13,0.8,0.18,62.31,0,0.2,0.1,0.15,0.2,0.18,0.3,0.16,0.4,0.22,0.5,0.18,0.6,0.17,0.7,0.17,0.8,0.18,62.31,0,0.22,0.1,0.19,0.2,0.26,0.3,0.19,0.4,0.2,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.18,62.31,0,0.22,0.1,0.19,0.2,0.26,0.3,0.19,0.4,0.2,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.18,62.31,0,0.22,0.1,0.19,0.2,0.26,0.3,0.19,0.4,0.2,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.18,62.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.18,0.5,0.21,0.6,0.22,0.7,0.16,0.8,0.22,62.31,0,0.17,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.2,0.5,0.14,0.6,0.21,0.7,0.15,0.8,0.16,62.31,0,0.16,0.1,0.17,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.19,0.6,0.2,0.7,0.16,0.8,0.16
64.31,0,0.16,0.1,0.18,0.2,0.17,0.3,0.12,0.4,0.19,0.5,0.22,0.6,0.15,0.7,0.14,0.8,0.18,64.31,0,0.15,0.1,0.13,0.2,0.13,0.3,0.16,0.4,0.22,0.5,0.21,0.6,0.16,0.7,0.17,0.8,0.17,64.31,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.16,64.31,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.16,64.31,0,0.21,0.1,0.19,0.2,0.24,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.16,64.31,0,0.2,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.18,0.5,0.17,0.6,0.2,0.7,0.17,0.8,0.2,64.31,0,0.18,0.1,0.16,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.13,0.6,0.2,0.7,0.15,0.8,0.15,64.31,0,0.17,0.1,0.17,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.15
66.31,0,0.17,0.1,0.18,0.2,0.17,0.3,0.17,0.4,0.16,0.5,0.21,0.6,0.16,0.7,0.13,0.8,0.18,66.31,0,0.2,0.1,0.1,0.2,0.16,0.3,0.18,0.4,0.22,0.5,0.2,0.6,0.16,0.7,0.18,0.8,0.17,66.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.18,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,66.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.18,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,66.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.19,0.4,0.18,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,66.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.19,0.5,0.19,0.6,0.23,0.7,0.15,0.8,0.19,66.31,0,0.17,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.21,0.5,0.13,0.6,0.21,0.7,0.15,0.8,0.16,66.31,0,0.16,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.16,0.5,0.19,0.6,0.2,0.7,0.16,0.8,0.15
68.31,0,0.17,0.1,0.2,0.2,0.17,0.3,0.15,0.4,0.17,0.5,0.21,0.6,0.15,0.7,0.13,0.8,0.17,68.31,0,0.14,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.2,0.5,0.21,0.6,0.17,0.7,0.18,0.8,0.18,68.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.18,0.4,0.2,0.5,0.23,0.6,0.19,0.7,0.14,0.8,0.18,68.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.18,0.4,0.2,0.5,0.23,0.6,0.19,0.7,0.14,0.8,0.18,68.31,0,0.21,0.1,0.19,0.2,0.25,0.3,0.18,0.4,0.2,0.5,0.23,0.6,0.19,0.7,0.14,0.8,0.18,68.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.2,0.4,0.17,0.5,0.16,0.6,0.25,0.7,0.16,0.8,0.2,68.31,0,0.17,0.1,0.15,0.2,0.15,0.3,0.17,0.4,0.21,0.5,0.13,0.6,0.19,0.7,0.16,0.8,0.16,68.31,0,0.16,0.1,0.17,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.19,0.6,0.19,0.7,0.17,0.8,0.15
70.31,0,0.18,0.1,0.19,0.2,0.18,0.3,0.14,0.4,0.13,0.5,0.19,0.6,0.16,0.7,0.14,0.8,0.17,70.31,0,0.2,0.1,0.13,0.2,0.18,0.3,0.18,0.4,0.22,0.5,0.21,0.6,0.16,0.7,0.17,0.8,0.18,70.31,0,0.22,0.1,0.2,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.2,0.7,0.16,0.8,0.18,70.31,0,0.22,0.1,0.2,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.2,0.7,0.16,0.8,0.18,70.31,0,0.22,0.1,0.2,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.2,0.7,0.16,0.8,0.18,70.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.19,0.5,0.19,0.6,0.22,0.7,0.15,0.8,0.21,70.31,0,0.17,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.2,0.5,0.14,0.6,0.2,0.7,0.16,0.8,0.15,70.31,0,0.17,0.1,0.16,0.2,0.18,0.3,0.17,0.4,0.17,0.5,0.18,0.6,0.2,0.7,0.15,0.8,0.15
72.32,0,0.18,0.1,0.19,0.2,0.18,0.3,0.15,0.4,0.16,0.5,0.15,0.6,0.16,0.7,0.14,0.8,0.18,72.32,0,0.17,0.1,0.08,0.2,0.14,0.3,0.17,0.4,0.21,0.5,0.2,0.6,0.15,0.7,0.16,0.8,0.17,72.32,0,0.24,0.1,0.21,0.2,0.25,0.3,0.2,0.4,0.19,0.5,0.21,0.6,0.19,0.7,0.15,0.8,0.16,72.32,0,0.24,0.1,0.21,0.2,0.25,0.3,0.2,0.4,0.19,0.5,0.21,0.6,0.19,0.7,0.15,0.8,0.16,72.32,0,0.24,0.1,0.21,0.2,0.25,0.3,0.2,0.4,0.19,0.5,0.21,0.6,0.19,0.7,0.15,0.8,0.16,72.32,0,0.23,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.18,0.5,0.18,0.6,0.23,0.7,0.15,0.8,0.2,72.32,0,0.16,0.1,0.17,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.14,0.6,0.2,0.7,0.16,0.8,0.16,72.32,0,0.16,0.1,0.16,0.2,0.18,0.3,0.17,0.4,0.15,0.5,0.19,0.6,0.22,0.7,0.17,0.8,0.16
74.33,0,0.18,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.14,0.5,0.24,0.6,0.15,0.7,0.15,0.8,0.17,74.33,0,0.15,0.1,0.11,0.2,0.14,0.3,0.17,0.4,0.21,0.5,0.21,0.6,0.17,0.7,0.17,0.8,0.17,74.33,0,0.22,0.1,0.21,0.2,0.23,0.3,0.19,0.4,0.2,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,74.33,0,0.22,0.1,0.21,0.2,0.23,0.3,0.19,0.4,0.2,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,74.33,0,0.22,0.1,0.21,0.2,0.23,0.3,0.19,0.4,0.2,0.5,0.22,0.6,0.2,0.7,0.15,0.8,0.17,74.33,0,0.23,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.19,0.5,0.19,0.6,0.2,0.7,0.17,0.8,0.2,74.33,0,0.17,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.15,0.6,0.19,0.7,0.19,0.8,0.16,74.33,0,0.16,0.1,0.18,0.2,0.18,0.3,0.18,0.4,0.15,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.15
76.35,0,0.18,0.1,0.18,0.2,0.17,0.3,0.17,0.4,0.21,0.5,0.24,0.6,0.15,0.7,0.14,0.8,0.18,76.35,0,0.18,0.1,0.17,0.2,0.18,0.3,0.16,0.4,0.21,0.5,0.19,0.6,0.17,0.7,0.17,0.8,0.18,76.35,0,0.23,0.1,0.21,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.18,0.7,0.15,0.8,0.17,76.35,0,0.23,0.1,0.21,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.18,0.7,0.15,0.8,0.17,76.35,0,0.23,0.1,0.21,0.2,0.25,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.18,0.7,0.15,0.8,0.17,76.35,0,0.21,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.18,0.5,0.2,0.6,0.22,0.7,0.15,0.8,0.2,76.35,0,0.17,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.14,0.6,0.2,0.7,0.17,0.8,0.15,76.35,0,0.17,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.16,0.5,0.18,0.6,0.22,0.7,0.17,0.8,0.15
78.31,0,0.19,0.1,0.18,0.2,0.19,0.3,0.19,0.4,0.16,0.5,0.19,0.6,0.16,0.7,0.14,0.8,0.17,78.31,0,0.16,0.1,0.19,0.2,0.17,0.3,0.17,0.4,0.22,0.5,0.2,0.6,0.17,0.7,0.18,0.8,0.18,78.31,0,0.2,0.1,0.21,0.2,0.24,0.3,0.2,0.4,0.19,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.18,78.31,0,0.2,0.1,0.21,0.2,0.24,0.3,0.2,0.4,0.19,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.18,78.31,0,0.2,0.1,0.21,0.2,0.24,0.3,0.2,0.4,0.19,0.5,0.23,0.6,0.19,0.7,0.16,0.8,0.18,78.31,0,0.23,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.19,0.5,0.18,0.6,0.19,0.7,0.15,0.8,0.21,78.31,0,0.17,0.1,0.15,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.19,0.8,0.15,78.31,0,0.16,0.1,0.17,0.2,0.19,0.3,0.17,0.4,0.15,0.5,0.17,0.6,0.21,0.7,0.16,0.8,0.16
80.32,0,0.17,0.1,0.17,0.2,0.18,0.3,0.15,0.4,0.14,0.5,0.2,0.6,0.15,0.7,0.14,0.8,0.17,80.32,0,0.19,0.1,0.15,0.2,0.16,0.3,0.18,0.4,0.22,0.5,0.21,0.6,0.17,0.7,0.17,0.8,0.17,80.32,0,0.21,0.1,0.21,0.2,0.25,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.2,0.7,0.14,0.8,0.19,80.32,0,0.21,0.1,0.21,0.2,0.25,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.2,0.7,0.14,0.8,0.19,80.32,0,0.21,0.1,0.21,0.2,0.25,0.3,0.18,0.4,0.18,0.5,0.23,0.6,0.2,0.7,0.14,0.8,0.19,80.32,0,0.22,0.1,0.2,0.2,0.16,0.3,0.2,0.4,0.19,0.5,0.19,0.6,0.21,0.7,0.17,0.8,0.18,80.32,0,0.17,0.1,0.17,0.2,0.15,0.3,0.17,0.4,0.19,0.5,0.13,0.6,0.18,0.7,0.17,0.8,0.15,80.32,0,0.16,0.1,0.18,0.2,0.18,0.3,0.16,0.4,0.16,0.5,0.19,0.6,0.21,0.7,0.16,0.8,0.16
82.31,0,0.19,0.1,0.18,0.2,0.18,0.3,0.15,0.4,0.14,0.5,0.17,0.6,0.15,0.7,0.15,0.8,0.17,82.31,0,0.18,0.1,0.22,0.2,0.18,0.3,0.17,0.4,0.21,0.5,0.21,0.6,0.17,0.7,0.18,0.8,0.18,82.31,0,0.23,0.1,0.2,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,82.31,0,0.23,0.1,0.2,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,82.31,0,0.23,0.1,0.2,0.2,0.24,0.3,0.19,0.4,0.19,0.5,0.22,0.6,0.19,0.7,0.15,0.8,0.17,82.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.2,0.4,0.19,0.5,0.18,0.6,0.19,0.7,0.16,0.8,0.2,82.31,0,0.17,0.1,0.17,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.13,0.6,0.19,0.7,0.16,0.8,0.15,82.31,0,0.17,0.1,0.16,0.2,0.18,0.3,0.16,0.4,0.15,0.5,0.19,0.6,0.22,0.7,0.15,0.8,0.16
